,TweetId,Replyto,conversationId,username,rawContent,language,date,location,likeCount,replyCount,retweetCount,followersCount,renderedDescription,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,url,hashtags,source
56,1344788025180626945,,1344788025180626945,SDDM69,Mi resumen del 2020 del equipo masculino del Manchester United. Buenos numeritos.,es,2020-12-31 23:30:24+00:00,Guatemala,0,0,0,160,"United follower since 2007. 

Fundador de Man Utd Guatemala Fans (@ManUtdGua) 🇬🇹",134,22644,806,1,110,https://twitter.com/SDDM69/status/1344788025180626945,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
57,1344787982759448576,,1344787982759448576,NahayoMash,Manchester United hasn't lost a game this year..,en,2020-12-31 23:30:14+00:00,,1,0,0,1643,Whatever!!!!!,1554,73761,30024,5,4206,https://twitter.com/NahayoMash/status/1344787982759448576,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
58,1344787923753844737,,1344787923753844737,EUDeportes,"El antiguo entrenador escocés Tommy Docherty, que dirigió entre otros al Manchester United en los años 70, falleció a los 92 años como consecuencia de una larga enfermedad, anunció este jueves su familia. https://t.co/ai1wZrJ3Ff",es,2020-12-31 23:30:00+00:00,Guatemala,12,0,1,178728,Sigue toda la información deportiva con El Mejor Equipo de Deportes de Emisoras Unidas de Guatemala.,34,179289,1431,371,84860,https://twitter.com/EUDeportes/status/1344787923753844737,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
59,1344787878555967489,1.3447690649466552e+18,1344758887023521793,jarreola2020,@AlvaroYEvo @AndresCantorGOL Créeme que al club Manchester United y la la liga premier le importa 10 hectáreas de tubérculo poblano quien los dejó fuera del mundial🤣🤣,es,2020-12-31 23:29:49+00:00,"South Lake Tahoe Calif, USA",0,2,0,109,,333,13688,5436,0,575,https://twitter.com/jarreola2020/status/1344787878555967489,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
60,1344787807001309188,,1344787807001309188,samuelldmj,"Happy New-Year to;
My followers
My fellow believers in CHRIST JESUS
To all @manchesterunited fans in this planet.
This year will be the best YEAR we've ever experienced.
God bless.  🥂",en,2020-12-31 23:29:32+00:00,Nigeria,0,0,0,1660,Utd°°DE/ML_enthusiast°°Economics,1632,10715,4438,19,146,https://twitter.com/samuelldmj/status/1344787807001309188,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
61,1344787757344960512,1.3447845842491433e+18,1344782461822251009,ThashkinG,"@Vintage_Utd @vintageredss @SSIIIIUUUUU @UtdCode @UtdEIIis @solskjaerssreds @TheSaItIsHere @RiZzyUTD Happy New Year bro🎉🎉

Lets hope that Manchester United will do well this year and win a couple of trophies🙏",en,2020-12-31 23:29:20+00:00,Undisclosed...Unless,0,0,0,308,Yes x /// Follow the priv for more unfiltered thoughts @TCGPriv,836,20910,70005,0,1735,https://twitter.com/ThashkinG/status/1344787757344960512,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
62,1344787652994863104,,1344787652994863104,SAOgungbuji,Manchester United must Win Everything this Year to get Bruno Fernandes his Ballon d'or,en,2020-12-31 23:28:56+00:00,Ondo State 🌞 Nàìjíríà 🇳🇬,0,0,0,514,"Sustainable Society Engineer |
...all about understanding how things work, to make my community better for future generations. 
         📧 deji.gbuji@gmail.com",414,20085,46366,0,50,https://twitter.com/SAOgungbuji/status/1344787652994863104,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
63,1344787591317618688,,1344787591317618688,jha_rmk,en espérant que 2021 soit l'année de Manchester United,fr,2020-12-31 23:28:41+00:00,Old Trafford ,129,10,22,3366,@ManUtd,2062,123264,15425,12,860,https://twitter.com/jha_rmk/status/1344787591317618688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
64,1344787577706934273,,1344787577706934273,bexlectric,"Happy new year pals! 2021 is going to be so much bloody better! ✨
Thanks also @bryanrobson for supplying the NYE wine. It’s been very appreciated 🥂 @ Manchester, United Kingdom https://t.co/UcDMDU3TAJ",en,2020-12-31 23:28:38+00:00,London,3,0,0,8638,"💻Journalist, 📺 presenter, 🎤interviewer | @Guardian @MetroUK @NME @Cosmopolitan & more | @TIMESUPUK Critics member | Previously @MTV Movies & Gaming Editor",3771,28416,9469,151,2085,https://twitter.com/bexlectric/status/1344787577706934273,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
65,1344787287473860613,1.344749439576109e+18,1344749439576109070,oscvr20,@JackGrealish can’t wait to see you in a manchester united kit fella 👍🏽 happy new years,en,2020-12-31 23:27:28+00:00,,0,1,0,458,,363,23656,15377,4,2072,https://twitter.com/oscvr20/status/1344787287473860613,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
66,1344787204435017729,,1344787204435017729,rafaelkkjk,Cheguei na final da Champions com a Fiorentina e meu adversário será o Manchester United 😭😭😭,pt,2020-12-31 23:27:09+00:00,🔺 vda,1,1,0,1319,@cruzeiro,912,32402,38398,10,1042,https://twitter.com/rafaelkkjk/status/1344787204435017729,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
67,1344787160902340608,1.344776001558098e+18,1344776001558097920,michael55969038,@ShoebMolvi It will be a penalty to Manchester United also lol... happy new year mate,en,2020-12-31 23:26:58+00:00,,1,1,0,4813,"NO DMS unless we are friends

Big Manchester United fan #mufc_family 
big supporter of bray wanderers as my local team
followed by
@roykeano16
@loumacari10",4921,10816,17494,3,2481,https://twitter.com/michael55969038/status/1344787160902340608,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
68,1344787152790564871,,1344787152790564871,United4fans,"Happy new year everyone.

Let’s hope it’s better than 2020.

Have a feeling there is a lot to look forward to for Manchester United in 2021

#mufc #HappyNewYear2021 https://t.co/83FTSwkjWq",en,2020-12-31 23:26:56+00:00,"Manchester, England",11,0,4,13128,Welcome to @UNITED4FANS | Home for Manchester United news and Transfers | DM for enquiries,12885,12200,4215,26,3462,https://twitter.com/United4fans/status/1344787152790564871,"['mufc', 'HappyNewYear2021']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
69,1344787072729669635,1.3447846212890214e+18,1344783976804839424,alsko9,@_UnitedCode Qu’il rejoigne Manchester united,fr,2020-12-31 23:26:37+00:00,"Paris, France",0,0,0,362,@chelseafc X @okcthunder,370,93089,223481,0,3097,https://twitter.com/alsko9/status/1344787072729669635,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
70,1344786954244775941,,1344786954244775941,bagzy11,"Amaddiallo79 soon @Manchester United
Exited",en,2020-12-31 23:26:09+00:00,Makerere,0,0,0,50,"Am a soldier, a rider, ghetto survivor and all the above 👊",254,140,226,0,49,https://twitter.com/bagzy11/status/1344786954244775941,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
71,1344786936083320833,,1344786936083320833,rasimagetan,"LIGA Premier Inggris, pada Kamis atau Jumat WIB (1/1) mengumumkan jadwal baru untuk laga pembuka musim Manchester United dan Manchester City yang sedianya dimainkan September.

#Rasifm",in,2020-12-31 23:26:05+00:00,"Magetan, Indonesia",0,0,0,13536,"Informatif & Menghibur
MD @rara_go19 // +6282141262648 | Medsos : linktr.ee/rasimagetan",4338,251616,1460,36,58538,https://twitter.com/rasimagetan/status/1344786936083320833,['Rasifm'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
72,1344786702380933120,,1344786702380933120,VengatK_11,#HappyNewYear2021 everyone....This has been a weird year but we got through it. Hoping 2021 will be wonderful. Hope #ManchesterUnited get 21 in 2021. Cheers,en,2020-12-31 23:25:09+00:00,"Chennai, India",1,0,0,18,Nothing much.....,292,1294,21058,0,105,https://twitter.com/VengatK_11/status/1344786702380933120,"['HappyNewYear2021', 'ManchesterUnited']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
73,1344786677051617280,1.3447843326831698e+18,1344784332683169792,Mishules1,"@MemorabiliaMal ""99% of players want to play for Manchester United and the rest are liars''.  Still makes me smile.",en,2020-12-31 23:25:03+00:00,,1,0,0,53,,146,1403,201,0,377,https://twitter.com/Mishules1/status/1344786677051617280,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
74,1344786648106737664,,1344786648106737664,mikeography,Happy Match Day! Errrr....new year! May it be blessed fans😊 #ManchesterUnited #2021makeawish https://t.co/aIrJOCxWE0,en,2020-12-31 23:24:56+00:00,"Johannesburg, South Africa",0,0,0,101,pro photographer / vinyl / Manchester United,536,890,392,1,303,https://twitter.com/mikeography/status/1344786648106737664,"['ManchesterUnited', '2021makeawish']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
75,1344786468376621056,,1344786468376621056,FabiTaboadaok,"Recuerden que el 2021 comienza con fútbol: mañana a las 16.30 x ESPN estaremos con Manchester United-Aston Villa junto a Walter Vargas.

#PREMIERxESPN",es,2020-12-31 23:24:13+00:00,Argentina,19,3,1,10301,"🎙️ Periodista Radio TV Gráfica 
🎥 Relator 
⚽️ #FUTBOLxESPN 
🏉 #RUGBYxESPN 
🎾 #TENISxESPN",1869,28989,88744,56,7263,https://twitter.com/FabiTaboadaok/status/1344786468376621056,['PREMIERxESPN'],"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
76,1344786356409659392,,1344786356409659392,dannwadike_,New year new Penalty to Manchester United,en,2020-12-31 23:23:46+00:00,,0,0,0,688,Moratorium,432,31675,80839,3,854,https://twitter.com/dannwadike_/status/1344786356409659392,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
77,1344786256190992386,,1344786256190992386,amrrrrrrrrr1,100% true - it’s much more difficult to become manager of Manchester United 🤫,en,2020-12-31 23:23:23+00:00,"Manchester, England",0,0,0,246,"27 | Every head must bow, every tongue must confess | Dentist",135,4424,5201,1,38,https://twitter.com/amrrrrrrrrr1/status/1344786256190992386,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
78,1344786246636224512,,1344786246636224512,aacosta30,I just saw this on CNN politics website. A link to the most successful lawyers in Sacramento. I did not realize that the Manchester United coaches also practiced law here... https://t.co/lGt4cKl1H1,en,2020-12-31 23:23:20+00:00,"Sacramento, CA",3,1,0,1500,Dad. Husband. Political consultant. Rugby coach. Bruin. Anglophile.,1306,5865,2741,32,208,https://twitter.com/aacosta30/status/1344786246636224512,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
79,1344786196610867201,,1344786196610867201,Marcuse97851622,"Happy 79th Birthday, Sir Alex Ferguson!

🏟 2,155 Games
✅ 1,253 Wins
🤝 490 Draws
❌ 412 Defeats
🏆 50 Trophies

38 trophies – Manchester United
11 trophies – Aberdeen
1 trophy – St.Mirren

The 'GREATEST MANAGER' ever. https://t.co/oCzqyeIisN",en,2020-12-31 23:23:08+00:00,algeria🇩🇿.. oran❤,0,0,0,225,I'm a real Manchester united soldier ❤💪😡 Glory..Glory..💪❤ Manchester United❤💪,3495,2700,19890,3,535,https://twitter.com/Marcuse97851622/status/1344786196610867201,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
80,1344786095091888129,1.344691899597267e+18,1344691899597266944,JrHiltone,"@Amaddiallo79 Hopefully you will do great in Manchester United jerseys like Cantona,Rooney,Ronaldo,Nani,Keane,Beckham,Van Nistelrooy,Cole,sheringham,Scholes",en,2020-12-31 23:22:44+00:00,"Arusha, Tanzania",2,0,0,403,"Archaeologist,Affiliated with Football,Manchester united,Inter Milan,Ajax Amsterdam,Barcelona,Bayern Munchen,Fc Porto,Celtic Glasgow,Olympique Marseille💝",3163,4383,12973,0,31,https://twitter.com/JrHiltone/status/1344786095091888129,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
81,1344786093300985856,,1344786093300985856,DavidFurnessGB,"#ManchesterUnited striker #EdinsonCavani has been banned for 3 games + fined £100,000 over his use of the phrase ""gracias, negrito"" on Instagram. He will also have to undergo face-to-face 'education'

The phrase is not offensive in #Uruguay, and it's a way to greet close friends https://t.co/2osygmAVVD",en,2020-12-31 23:22:44+00:00,"London, England",7,2,3,2075,"Stop Wokeness! 
Mainstream Media is the Virus.
🇬🇧",3152,6037,44267,20,1177,https://twitter.com/DavidFurnessGB/status/1344786093300985856,"['ManchesterUnited', 'EdinsonCavani', 'Uruguay']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
82,1344786008819187712,,1344786008819187712,ImperioUnited,"Durante esta década en el 2017, el Manchester United ganaría 3 títulos en 1 temporada desde el 2008, por lo que la cumbre de la Europa League era muy importante, ya que era el único trofeo que jamas había ganado el Manchester United, con esto se completo la vitrina.

#MUFC #GGMU https://t.co/hYkejxipSo",es,2020-12-31 23:22:24+00:00,,12,0,3,1458,"De fans y para fans del Manchester United. Información, fichajes, noticias y reportajes del equipo más grande de Inglaterra. Contacto: imperio.united7@gmail.com",321,16932,6882,14,4289,https://twitter.com/ImperioUnited/status/1344786008819187712,"['MUFC', 'GGMU']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
83,1344786005929439237,,1344786005929439237,blacksunflower,"Hi.
Leon Bailey joins UK-based agency to fuel Manchester United rumours https://t.co/gzx1gbGx3Y",en,2020-12-31 23:22:23+00:00,"Kingston, Jamaica",0,0,0,1811,"Attorney-at-Law, mother, businesswoman,  truthseeker and wonderful bundle of Joy",2242,20019,9730,4,255,https://twitter.com/blacksunflower/status/1344786005929439237,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
84,1344785978435772416,,1344785978435772416,Rizla110,To all the Manchester United family have a great one we are united https://t.co/akgOO753Mp,en,2020-12-31 23:22:16+00:00,,1,0,0,4363,Manchester United is everything,3113,1081,1266,3,215,https://twitter.com/Rizla110/status/1344785978435772416,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
85,1344785847653117957,,1344785847653117957,UNITEDM1KE,Welcome to Manchester United @Amaddiallo79 ♥️,en,2020-12-31 23:21:45+00:00,United States,2,0,0,536,@ManUtd | @HaasF1Team | @USMNT | Licha Prop,362,24279,30501,5,891,https://twitter.com/UNITEDM1KE/status/1344785847653117957,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
86,1344785818783797248,,1344785818783797248,escapademat,Happy New Year to everyone with the exception of Manchester United fans.,en,2020-12-31 23:21:38+00:00,,0,1,0,95,,123,1671,14105,0,15,https://twitter.com/escapademat/status/1344785818783797248,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
87,1344785801733943297,,1344785801733943297,aruna_DP,"Witam Państwa serdecznie, to zaszczyt przywitać Was w Nowym Roku na Twitterze. Za 20 godzin i 39 minut Manchester United rozpoczyna granie w 2021 roku, do zobaczenia!",pl,2020-12-31 23:21:34+00:00,"Konin, Polska",5,0,0,480,"Pismak | @DevilPage_Live | Dawniej @Transferyinfo, Wyborcza i Polska Press | Kibic #MUFC, KSP i Górnika Konin | Mourinhista | Project Manager w @Fortis_invest",629,16554,15990,8,877,https://twitter.com/aruna_DP/status/1344785801733943297,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
88,1344785800513290240,,1344785800513290240,EnglishPre_b,"Juventus are reportedly going back in for Manchester United's Paul Pogba
https://t.co/BKLoa0C2DQ
Highlights by JamesJalaPayneo https://t.co/uogjAaLadn",en,2020-12-31 23:21:34+00:00,Internet,1,0,1,2704,A English Premier League community with less noise & more highlights on @briefly_tldr. Follow for an invite to join our open beta!,4543,86896,14072,2,122,https://twitter.com/EnglishPre_b/status/1344785800513290240,,"<a href=""https://www.plow.io/anchor/English_Premier_League"" rel=""nofollow"">EnglishPre_Plow</a>"
89,1344785773896359941,1.344776637611733e+18,1344776637611732998,michaelLILM,"@FabrizioRomano Happy New Years too the only transfer person I listen when it comes too football, Hopping to hear some  Here We Go regarding Manchester United In January",en,2020-12-31 23:21:28+00:00,Grenada,0,0,0,367,#Grenadian🇬🇩 #YOUNGMONEY,5004,10284,262189,0,63,https://twitter.com/michaelLILM/status/1344785773896359941,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
90,1344785732645347331,,1344785732645347331,ManUtdGua,"👹 El 2020 del Manchester United fue uno lleno de altibajos, pero hubo más cosas buenas que malas. A continuación los numeritos que nos dejó este año, que para muchos, fue para el olvido:

✅35 victorias
🤝10empates
✖️11 derrotas.

=56 Partidos Jugados. Efectividad del 62.5% https://t.co/QdPzlx90Tz",es,2020-12-31 23:21:18+00:00,Guatemala,5,1,1,115,Página dedicada al Manchester United y a su comunidad en Guatemala 🇬🇹. Todas las categorías y sus horarios; resultados; reuniones; actualidad y más.,42,1796,90,0,301,https://twitter.com/ManUtdGua/status/1344785732645347331,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
